citys                                      ,content                                                                                                                                                                                                                                                                                                                                                             ,evaluate,labs,nams           ,scores,times          ,user_info                                             ,votes
['上海']                                     ,挺失望的，剧情没啥可说，主要是boss战像在报流水账，一点不燃…                                                                                                                                                                                                                                                                                                                                    ,还行      ,看过  ,小p             ,['30'],2019/4/27 11:33,"['2802616 ', ' 2008-08-11加入']"                       ,1
['江苏南京']                                   ,二刷看过，不算完美的谢幕，漫威复仇者宇宙终于从钢铁侠开始也从他结束了，爱你三千遍的妮妮。                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,蓝抑郁剂 Lily      ,['30'],2019/5/12 20:30,"['74672452 ', ' 2013-06-30加入']"                      ,0
['上海']                                     ,粉丝向的电影，一小时凑人，一小时凑宝石，半小时打架，半小时奔丧，我还算都看全了算是有所了解，要是没看过前几作或者不了解梗的人，我无法想象该有多无聊                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,黑心黑面小白脸        ,['30'],2019/4/24 7:14 ,"['47464761 ', ' 2010-11-17加入']"                      ,1
['广东广州']                                   ,确实有燃到哭的点，但还是有很多地方让我一头雾水，比如如果鹰眼的今生挚爱是寡姐那他为啥要跟别人结婚生小孩？灭霸一根粒子管就能偷渡一宇宙飞船的人，那之前复仇者联盟为啥不打包运输，还能省几根管子不是吗？钢铁侠最后那一响指怎么确保消失的都是灭霸的人？卡魔拉是又死了一次？奎尔没疯？不过也可能因为我没追过全部漫威电影吧，反正非漫威迷觉得bug蛮多（ps：坐我后面的大哥居然睡到打鼾，这剧还是有蛮多看不懂，单纯凑热闹的人的…）                                                                                                                                                     ,还行      ,看过  ,芒果饭和冬阴功        ,['30'],2019/4/25 13:28,"['154795481 ', ' 2016-12-08加入']"                     ,3
"['Auckland, New Zealand']"                ,平成时代英雄的落幕                                                                                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,V。             ,['30'],2019/4/25 22:29,"['Gallifrey ', ' 2006-06-30加入']"                     ,0
['上海']                                     ,最终章可圈可点吧，复联豪华全家桶，作为粉丝电影也算合格了                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,大波罗霸           ,['30'],2019/4/27 18:15,"['52143519 ', ' 2011-06-06加入']"                      ,1
['北京']                                     ,Avengers: Endshame                                                                                                                                                                                                                                                                                                                                                  ,还行      ,看过  ,诸葛福媛           ,['30'],2019/5/1 21:51 ,"['36523777 ', ' 2010-03-06加入']"                      ,0
['山东济南']                                   ,系列至此，已经基本与电影无关了，电影只是作为角色与观众互动的媒介，以便给初代复联英雄一个体面的结局；分不清是导演在创作，还是观众在创作；远不如第三部。                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,林丂             ,['30'],2019/4/25 23:30,"['96940074 ', ' 2014-08-12加入']"                      ,2
['河南郑州']                                   ,爆米花片而已                                                                                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,人到中年           ,['30'],2019/4/26 10:07,"['43832986 ', ' 2010-07-24加入']"                      ,1
['北京']                                     ,作为21部电影铺垫的终章，实在不能接受其质量。两个主要角色的死都没有配得上应该有的煽情铺垫，终局之战缺少把人心提到嗓子眼的牺牲与失败。甚至终局之战都缺少让我AB循环的意愿。期待太高，很难过。                                                                                                                                                                                                                                                                     ,还行      ,看过  ,骑士的蒙太奇         ,['30'],2019/5/4 16:33 ,"['qpCYU ', ' 2010-02-14加入']"                         ,2
"['Tōkyō, Japan']"                         ,桃總的翹臀，出道的女團，費儒的感動；rdj結尾居然給簽了全名，他給粉絲可都是簽縮寫的啊                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,廿四             ,['30'],2019/4/28 12:16,"['spade3 ', ' 2008-12-03加入']"                        ,1
['四川成都']                                   ,爆米花电影，三个大角色主撑全场。只有钢铁侠能够让人信服，算最饱满的角色。群像戏确实很不容易，所以打了三颗星。但不是漫威迷，所以没办法为情怀买单。并且全片bug挺多的，灭霸大部队怎么来的？让人摸不清头脑…                                                                                                                                                                                                                                                               ,还行      ,看过  ,远古飞行员          ,['30'],2019/4/27 23:19,"['bylison ', ' 2010-07-07加入']"                       ,1
['浙江温州']                                   ,值得一看，但现在豆瓣评分的一个现象，就是缺乏实事求是的精神，甘愿把大众现象强加入自己的情怀。这系列电影十多年时间，观众中大谈自欺欺人的所谓“情怀”者应该不是少数。冷硬评分的豆瓣已经不再存在，取而代之的是一呼百应人云亦云的话题国度。                                                                                                                                                                                                                                                 ,还行      ,看过  ,BlackWatson    ,['30'],2019/4/24 23:59,"['DoctorHou ', ' 2009-01-13加入']"                     ,5
['江苏扬州']                                   ,三星半                                                                                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,Froy           ,['30'],2019/5/6 20:49 ,"['39694394 ', ' 2010-04-25加入']"                      ,2
['江苏南京']                                   ,中规中矩吧，爆米花程度比不上3。对于普粉而言不被剧透最大的好处就是你会因为剧情的走向能把前面将近两个小时坚持下来。而个人认为如果是个普通观众对于mcu整个时间线上发生的故事没有一个大概的了解，这将近两个小时会挺难熬的。灭霸的人设依然是我喜欢的。复仇者们（忽强忽弱）的设定早就习惯了                                                                                                                                                                                                                        ,还行      ,看过  ,魔卡小熊星          ,['30'],2019/4/25 5:28 ,"['134899227 ', ' 2015-09-21加入']"                     ,0
['广东广州']                                   ,作为冬兵的人迷，想到这可能是最后一次能在大银幕上看到Bucky了，为了最后五分钟去看的。情怀大于所有，演员脸上的时光痕迹令人感慨，其实场面和故事都做得不好。娜塔莎和铁人牺牲的时候哭了。为Nat不能参与最后的决战遗憾，也不理解为何她和Vision都是复联一员，却连一个葬礼甚至一个花圈都没有，只能被爱的人默念几句。最后想说，不要为这种为了票房和周边收入什么都干得出来的公司真情实感，不。值。得。                                                                                                                                                                ,还行      ,看过  ,Siyi           ,['30'],2019/4/27 23:46,"['chensiii ', ' 2006-10-30加入']"                      ,1
['上海']                                     ,罗素兄弟显然是在这种“集卡”式的剧情里，丧失了对每一场戏的控制力。本应该用镜头语言营造出情绪和氛围，现在却变成了明星的一个又一个特写，场与场之间毫无过渡。应该是保密策略+明星制，让传统的拍摄都失控了，加上多种结局的拍摄，连导演都不知道最后呈现的样子。美队2，美队3，复联3都是大制作，罗素兄弟做得很好，感情戏在水准之上；而这一部，全都不见了。唯一的解释是，他们丧失了对影片的控制力（导演层面与项目层面）。影片在成为新世代文化事件的同时，却也失掉了原本应该拼凑的最后一块电影拼图。意料之外，情理之中，这就是硬币的一体两面吧。                                                                                               ,还行      ,看过  ,羊男的圣诞节         ,['30'],2019/4/28 17:09,"['yubukeji ', ' 2010-01-22加入']"                      ,2
['天津']                                     ,（6.0/10）但，以MCU而论，个人影史百佳（毋需备选）。作为一部独立的电影，终局之战是残缺的，即使和无限战争合观，也只是勉强可看的程度。简短序幕之后，随即求得了通往终局之路，最终迎来了必然的终极大场面，这种毫无起伏的节奏是最坏的叙事方法。但超越无限战争的界限，以所谓11年22部无限传奇的旅程来看，这部反而触及了最为合理和辉煌的顶点。这份合理性的建立是超越电影制作本身的，是艺术创作商业化的极致。已然实现的票房奇迹远非电影作者可以独立完成的，这是他们与当代商业巨头、当代观众、当代社会共谋的结果。可以说我们所有人不仅是这个奇迹的见证者，也同样是缔造者。MCU的成功也许会促使观察者们进一步思考电影在艺术与商业上的双重属性以及构建电影的更多方式，这些都是比票房数字和热点事件更有意义的方面。          ,还行      ,看过  ,cliosong       ,['30'],2019/4/29 13:50,"['cliosong ', ' 2009-11-29加入']"                      ,1
['北京']                                     ,我人生中看的第一部 IMAX 竟然就是22部漫威电影的传奇终章……如果剔除感情因素，也就是个三星之作，但是每一代人都有陪伴自己长大的英雄，哪怕只是列队出来告别就能让人热泪盈眶，更何况这部多少还有一些曲折情节。我很喜欢好友菲哥的短评，他说他们学会了与过去和解，我们却没有学会向他们告别。                                                                                                                                                                                                                      ,还行      ,看过  ,锅蒸之鱼           ,['30'],2019/4/26 15:23,"['driftaway ', ' 2006-08-25加入']"                     ,1
['重庆']                                     ,编剧强项是戳泪点，逻辑实在不忍深思                                                                                                                                                                                                                                                                                                                                                   ,还行      ,看过  ,小不倒鹿           ,['30'],2019/4/27 21:15,"['levelonh ', ' 2013-01-20加入']"                      ,1
['浙江嘉兴']                                   ,漫威11年，终于终局之战，时空穿越的老梗，漫长的3小时只有半小时打斗，有情怀地交代了主要人物的结局，是的我最喜欢的两个挂了。                                                                                                                                                                                                                                                                                                      ,还行      ,看过  ,杜若洲            ,['30'],2019/4/27 22:10,"['lczy ', ' 2009-12-18加入', '\n        ', '\n']"      ,0
"['Kābol, Afghanistan']"                   ,3.5/第二次看零点场。完成社交媒体人际圈中第一个看完热门大众商业片的人生目标。观感是蛮不错，与以往风格略微不同，文戏更多更细。但肯定有部分影迷对结局非常不满，但是这毕竟与我这个普通观众无关。不算浪费的一夜。                                                                                                                                                                                                                                                            ,还行      ,看过  ,姜荦恴            ,['30'],2019/4/24 3:15 ,"['130800910 ', ' 2015-07-06加入']"                     ,0
['湖南株洲']                                   ,我觉得情怀占主要部分吧。逻辑比较差，惊奇队长这个bug没有处理好                                                                                                                                                                                                                                                                                                                                    ,还行      ,看过  ,心橙dream987     ,['30'],2019/4/28 18:01,"['151940538 ', ' 2016-10-02加入']"                     ,2
['北京']                                     ,好吧我的确不是妇联粉，也没必要勉强，所以直到最终章才第一次走进电影院，主要还是为了在杭州打发一晚上时间。不过仍然能看出本片的情节设定和春晚氛围更多是情怀而非电影本身了                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,bookbug        ,['30'],2019/4/25 6:48 ,"['bookbug ', ' 2005-12-19加入']"                       ,2
['北京']                                     ,比还行要好看那么一丢丢。                                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,Leon           ,['30'],2019/5/4 0:37  ,"['59213940 ', ' 2012-03-06加入']"                      ,0
"['San Francisco Bay Area, United States']",boring                                                                                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,冷杉             ,['30'],2019/5/6 13:52 ,"['bigway ', ' 2005-05-22加入']"                        ,0
"['New York City, United States']"         ,实名羡慕漫威的粉儿！一个讲了十年的故事，感谢所有的演员和幕后工作人员。最戳的还是妮妮下船的第一句就是为丢了小虫而自责。看完只想大声呼唤：华纳，欠DC的电影票我什么时候才能还！                                                                                                                                                                                                                                                                             ,还行      ,看过  ,哪 吒            ,['30'],2019/4/30 4:27 ,"['zuosan ', ' 2006-07-09加入']"                        ,2
['上海']                                     ,就……真的很一般啊……笑点泪点都有但是不戳我……                                                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,慕moon[已注销]     ,['30'],2019/4/27 21:49,"['muhuan ', ' 2010-01-11加入']"                        ,1
['北京']                                     ,二刷还是不行                                                                                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,一灯             ,['30'],2019/4/29 23:30,"['day999818road ', ' 2008-11-14加入']"                 ,1
['北京']                                     ,bug太多，即使有漫画支撑也难逃烂尾，一部各家粉丝并不买帐的粉丝电影，多年看下来只能说这是个念想，但你非要说这部是情怀我就很难做你朋友了哦。                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,Evelyn         ,['30'],2019/5/9 17:02 ,"['131207936 ', ' 2015-07-12加入']"                     ,3
"['Melbourne, Australia']"                 ,等一场别离，盛大的别离                                                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,RKO            ,['30'],2019/4/25 10:59,"['ncfom ', ' 2008-06-16加入']"                         ,2
['浙江宁波']                                   ,说电影好都是情怀，感情分占多。结束也会有点舍不得。灭霸的世界观是值得回味的，我们都是宇宙的囚徒。                                                                                                                                                                                                                                                                                                                    ,还行      ,看过  ,就完美啦小三八        ,['30'],2019/4/28 13:20,"['66203352 ', ' 2012-11-12加入']"                      ,1
['江苏南京']                                   ,低于预期，主要是动作老套，火爆场面太短，大量尬演的文戏撑足了时间，惊奇队长违反能量守恒的BUG式存在，和曼哈顿博士好有一比，大量政治正确元素（黑人、妇女、黑人妇女），满屏的红白蓝三色，令人不适。好在加入了不少喜剧成分进行调剂，呼应前作（所有前作）细节，场记细致，结束前四十分钟的大集结也能让人精神一振，对人家十几年漫威粉，好歹算是个交代。                                                                                                                                                                                           ,还行      ,看过  ,基督的中指          ,['30'],2019/4/30 0:01 ,"['64239392 ', ' 2012-08-28加入']"                      ,1
['北京']                                     ,粉丝向电影…圈钱联盟                                                                                                                                                                                                                                                                                                                                                          ,还行      ,看过  ,6不6的猴          ,['30'],2019/4/24 10:58,"['46626481 ', ' 2010-10-14加入']"                      ,8
['Albania']                                ,这人也太全了吧                                                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,情不知其所起         ,['30'],2019/4/30 21:46,"['65864987 ', ' 2012-11-01加入']"                      ,0
"['Marseille, France']"                    ,"全系列最喜欢复联3，有诸神黄昏式的""国破山河在""，反派的行为动机建立在哲学基础上，古典主义的消逝渲染了悲壮感，还有决战前夜的隐隐期待。
玩时空穿梭，不如《X战警：逆转未来》来得流畅；打群架的调度还不如复联3；拍终章也不如《金刚狼3》。
但奇异博士带领众人现身的高光时刻，还是看得心中一凛。
（缝里找基，是洛基唯粉的最大意难平"                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,火枪手吱吱          ,['30'],2019/4/25 13:27,"['82869423 ', ' 2014-01-28加入']"                      ,2
['广东广州']                                   ,我都不是粉丝！我都讨厌营销！除了铁人蜘蛛侠美队个人的几部之外我都没看过复联前几部！我本来都不打算来看的！为什么我这么伤！我伤到看完丧了一天现在还想起来都想叹气！大概我是希望自己心中的英雄永存不要落幕，为什么英雄也要面对普通人的命运呢那我为啥要看英雄！我宁愿不看这个电影那么在我心里英雄依然永远是英雄！（排除我痛苦的感情来说拍的挺好的，没以为的那么差，是合格的爆米花电影）                                                                                                                                                                           ,还行      ,看过  ,习惯迷路           ,['30'],2019/4/28 10:53,"['46276564 ', ' 2010-10-01加入']"                      ,1
[]                                         ,啧啧啧……没有上一部好看                                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,Special        ,['30'],2019/4/27 22:42,"['dukemoxing ', ' 2009-07-11加入']"                    ,1
['浙江嘉兴']                                   ,看枪版其实也足够了，蓝光我不会再看了，一点也不好看，拍成三个小时还是觉得太赶工，根本撑不起如此众多的人物和多线叙事，这一点处理得比《复联3》还差，包括时空穿梭、最后的大战和收场都特别草率应付，这片子比《复联3》差多了。                                                                                                                                                                                                                                                       ,还行      ,看过  ,苏州河            ,['30'],2019/4/27 10:24,"['122445452 ', ' 2015-03-06加入']"                     ,1
['江苏苏州']                                   ,那时我和简一起，但是现在她不在了。（越想越没味道，原谅我降星咯                                                                                                                                                                                                                                                                                                                                     ,还行      ,看过  ,激怒学教授          ,['30'],2019/4/24 6:10 ,"['181436214 ', ' 2018-07-19加入']"                     ,0
['北京']                                     ,毕业快乐，漫威女孩。                                                                                                                                                                                                                                                                                                                                                          ,还行      ,看过  ,今天也是阿丧         ,['30'],2019/4/24 3:19 ,"['dryjjd ', ' 2007-06-29加入']"                        ,2
['上海']                                     ,一代爆米花的终结，对妇联没有感情。希望漫威在X男人系列上再多多挖掘，DC加油。                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,棉亚麻树枝          ,['30'],2019/4/25 23:15,"['mushishiFAN ', ' 2009-02-01加入']"                   ,1
['安徽芜湖']                                   ,2019.5.21成都横店影视城苏宁店，普通巨幕厅，赶在下线前看，总共七八个人。一般，时间太长，跟第三部都没法比。终于完结了。                                                                                                                                                                                                                                                                                                     ,还行      ,看过  ,haam           ,['30'],2019/5/21 23:28,"['baggioham ', ' 2009-11-28加入']"                     ,1
"['Boston, United States']"                ,没有哭唧唧没有五星只有骂骂咧咧、漫威垃圾、滚。。。本以为换了编剧才搞的每个主线人物都面目全非，可是编剧就是美队一二的编剧！你见风使舵或者水性杨花想捧铁人没有问题，可是没有必要抹黑这么多年经营起来的别的人物形象啊。回去看美队一里唱着城里有座小酒馆的故事线就是作势在妇联四最后十分钟给观众喂屎了，真是贱、我确信我的队长死了，我不认识那个俗透的自私鬼。看到thor我的心都碎了…只有loki还是最纯粹最皮的loki…最后吐槽一下超级英雄的心理素质都这么差真看不出哪里超级了。以及最后十分钟=迪斯尼口味的shit，还没看的千万别看，吃进去的就吐不出来了                                                                                    ,还行      ,看过  ,sleepyhead     ,['30'],2019/4/26 15:05,"['maydaysweety ', ' 2010-07-24加入']"                  ,3
['上海']                                     ,完全没有哭 始终是各有各得                                                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,坂田仙            ,['30'],2019/4/24 3:36 ,"['bantianxian ', ' 2008-11-27加入']"                   ,2
['上海']                                     ,七年前的我回到未来看到这部电影也会选择留在过去不回来。                                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,宽松睡裤又如何        ,['30'],2019/4/26 23:47,"['cheristorm ', ' 2009-11-21加入']"                    ,1
['北京']                                     ,也算是看了。最大的不满是，对于一部商业作品，181min实在是太长了，太挑战观众和院线了。全员回归，超强卡司，统计了一下，演员中包含了3座奥斯卡影后、2座奥斯卡影帝、2座奥斯卡女配、1座戛纳影帝、1座戛纳男配、1座威尼斯影帝、1座威尼斯影后、1座柏林影帝、1座柏林影后、1座洛迦诺影后，甚至还有1座奥斯卡最佳导演...                                                                                                                                                                                                     ,还行      ,看过  ,迦南Canaan       ,['30'],2019/4/27 22:22,"['CanaanYoung ', ' 2013-06-06加入']"                   ,4
"['Helsinki (Helsingfors), Finland']"      ,我觉得很不错了。商业片剧本写成这样，只能给编剧竖个大拇指了。我这样妇联系列顶多看过三分之一的人最后也还是蛮感动的。应该算是整个系列格局最大的一部了吧。filmmaking也算是非常decent了。另加一颗星给整个系列的制片人，他们完成了影史壮举，实在是了不起。                                                                                                                                                                                                                                  ,还行      ,看过  ,Unbeliever     ,['30'],2019/4/25 21:46,"['enderstar ', ' 2008-10-02加入']"                     ,1
['四川成都']                                   ,真的有点烦人，人物太多太杂乱了，虽然特效一级棒，也掩盖不了故事线索太多太乱的问题。                                                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,爱尔兰的天空         ,['30'],2019/5/17 6:11 ,"['airdodolook ', ' 2011-09-01加入']"                   ,0
['辽宁大连']                                   ,"所有的硬伤都没有什么合理的解释，剧情其实挺二的，也就是情怀撑着而已。我买了票，坐在影院入口等着，这时听见柜台里两人开始讨论剧情，我赶紧制止了他俩，可别在这把我给剧透了。
对了，最大的亮点就是美队很合理的说出来漫画中那句非常不合理的台词，九头蛇万岁。"                                                                                                                                                                                                                                                                               ,还行      ,看过  ,半日光辉           ,['30'],2019/4/30 15:57,"['47954194 ', ' 2010-12-08加入']"                      ,1
[]                                         ,剧情真的有问题                                                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,豆友181809035    ,['30'],2019/4/24 0:02 ,"['181809035 ', ' 2018-07-27加入']"                     ,0
['四川遂宁']                                   ,时长不够。应该拍个电视剧！                                                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,玥玲             ,['30'],2019/4/29 14:15,"['emma520999 ', ' 2011-06-13加入']"                    ,2
"['Raleigh, United States']"               ,还是《无限战争》更像一部完整的好电影。这一部作为电影毛病有点多，但是作为一个saga的大结局还是够格的。                                                                                                                                                                                                                                                                                                                ,还行      ,看过  ,本初老儿           ,['30'],2019/4/26 11:13,"['alacrity516 ', ' 2006-12-14加入']"                   ,0
['重庆']                                     ,今夜属于美国翘臀                                                                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,herrnsommer    ,['30'],2019/4/24 3:49 ,"['50144553 ', ' 2011-03-16加入']"                      ,1
['上海']                                     ,泡面吃10年也有情怀了。跟着家属横跨半个上海去看最好的屏幕而错过哄睡时间，唔…                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,Mignon         ,['30'],2019/5/2 21:53 ,"['cowgirlfanny ', ' 2006-03-14加入']"                  ,0
['上海']                                     ,原来蜘蛛侠是漫威的……                                                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,詹尼金            ,['30'],2019/4/28 22:45,"['jenykame ', ' 2008-06-19加入']"                      ,0
['江苏苏州']                                   ,感觉很不理解为什么很多厉害的发挥不了作用，让一些不厉害的当主角，睡了两三次。。。蚁人全场被吐槽很可怜                                                                                                                                                                                                                                                                                                                  ,还行      ,看过  ,Johny          ,['30'],2019/5/6 14:57 ,"['speak ', ' 2007-12-04加入', '\n        ', '\n']"     ,1
['广东深圳']                                   ,高级的美国垃圾，带不来任何触动，感官上的快感也被昏暗的3D效果所剥夺。                                                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,陈吉文            ,['30'],2019/4/26 17:43,"['chenjiwen ', ' 2008-05-21加入']"                     ,1
['上海']                                     ,不如第三部。前面一个小时太冗长无聊了，坐我后排的大叔发出了震天响的呼噜。最后和灭霸打的那段还算精彩。整体流水账感严重。                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,维希希图           ,['30'],2019/4/25 13:46,"['65292706 ', ' 2012-10-10加入']"                      ,1
['河南洛阳']                                   ,前面有点冗长了...                                                                                                                                                                                                                                                                                                                                                          ,还行      ,看过  ,dum没头脑         ,['30'],2019/4/25 18:49,"['dum ', ' 2009-10-18加入']"                           ,0
['广东深圳']                                   ,平平之作，没有惊喜，无论是世界观还是cp都一般                                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,mad doggy      ,['30'],2019/4/25 20:26,"['8590089 ', ' 2009-08-28加入']"                       ,0
['北京']                                     ,19影25。曲终人散，扫地大妈说没有彩蛋了。钢铁侠片约到期了，还要啥彩蛋。有个时光机，再来打几场啊                                                                                                                                                                                                                                                                                                                   ,还行      ,看过  ,1234567        ,['30'],2019/5/10 9:52 ,"['lyzw ', ' 2008-06-05加入']"                          ,1
['上海']                                     ,打三分都算是友情分了，这哪是电影，分明是联欢晚会。                                                                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,santagram      ,['30'],2019/5/4 8:15  ,"['ruhuay1024 ', ' 2014-09-27加入']"                    ,1
"['San Francisco Bay Area, United States']",钢铁侠有了女儿继任，美国队长把盾牌交给黑人兄弟，漫威已经铺好新路的样子。估计过几年会开启Ms Iron系列，届时这届粉丝纷纷晋级奶爸，和子女又有了共同回忆?灭霸作为不良家长，就只能gone with the wind啦                                                                                                                                                                                                                                                       ,还行      ,看过  ,Helicopter     ,['30'],2019/5/6 18:00 ,"['helicopter ', ' 2006-04-29加入']"                    ,0
[]                                         ,"最后决战就像一场儿戏，包括斯塔克的牺牲都像儿戏，毫无史诗感，内心毫无波澜。感觉就是赶快让所有人露个脸，打个几秒钟，
最重要的是灭霸在这一部也被塑造成了一个毫无魅力和平庸的配角反派。感觉就是个可有可无的东西。
不得不提的是那个方脸大妈，从出场就突兀到无法言语。
真的是毫无史诗感。。仓促，又欠妥。"                                                                                                                                                                                                                                                                                                          ,还行      ,看过  ,柞水木            ,['30'],2019/4/26 8:23 ,"['160292805 ', ' 2017-04-14加入']"                     ,4
['上海']                                     ,【6.5】大家好，欢迎收看本次复仇者联盟阅兵仪式。                                                                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,MantouLau      ,['30'],2019/4/25 14:14,"['marcoromero ', ' 2014-02-22加入']"                   ,0
"['昆山, 苏州']"                               ,打卡复联4，没有黑暗骑士好！                                                                                                                                                                                                                                                                                                                                                      ,还行      ,看过  ,贝洛克鲁斯          ,['30'],2019/4/27 19:37,"['63643182 ', ' 2012-08-05加入']"                      ,0
['上海']                                     ,时间机器的设置固然是回顾漫威11年的绝好方式，但故事的节奏和整体感都为之付出了巨大的代价。感觉从复联2开始，漫威就逐渐陷入了沉迷于场面和规模而忽视故事本身的陷阱。漫威此刻最应该做的，就是坐上那个时间机器，回到过去，去看看他们当初的钢铁侠、复联1和美队2是怎么讲故事的。                                                                                                                                                                                                                              ,还行      ,看过  ,猪头妖怪           ,['30'],2019/4/27 20:02,"['PiggyOgre ', ' 2008-04-30加入']"                     ,0
